t,G,F1,F2,F3
1,0.218,0,null,null
2,0.2322,0,null,null
3,0.243,0,null,null
4,0.2457,0,null,null
5,0.249,0,null,null
6,0.2478,0,null,null
7,0.2426,0,null,null
8,0.2509,0,null,null
9,0.249,0,null,null
10,0.251,0,null,null
11,0.2478,0,null,null
12,0.2472,0,null,null
13,0.2456,0,null,null
14,0.2455,0,null,null
15,0.2462,0,null,null
16,0.2496,0,null,null
17,0.2464,0,null,null
18,0.2471,0,null,null
19,0.248,0,null,null
20,0.2488,0,null,null
21,0.2482,0,null,null
22,0.2484,0,null,null
23,0.2502,0,null,null
24,0.2487,0,null,null
25,0.2476,0,null,null
26,0.2497,0,null,null
27,0.2472,0,null,null
28,0.2468,0,null,null
29,0.2457,0,null,null
30,0.2465,0,null,null
31,0.2467,0,null,null
32,0.2482,0,null,null
33,0.2473,0,null,null
34,0.2493,0,null,null
35,0.2507,0,null,null
36,0.2502,0,null,null
37,0.2478,0,null,null
38,0.2492,0,null,null
39,0.2465,0,null,null
40,0.244,0,null,null
41,0.2458,0,null,null
42,0.2447,0,null,null
43,0.2518,0,null,null
44,0.2425,0,null,null
45,0.2427,0,null,null
46,0.2471,0,null,null
47,0.2458,0,null,null
48,0.2451,0,null,null
49,0.2495,0,null,null
50,0.2478,0,null,null
51,0.2487,0,null,null
52,0.2477,0,null,null
53,0.2459,0,null,null
54,0.2509,0,null,null
55,0.2475,0,null,null
56,0.2492,0,null,null
57,0.2458,0,null,null
58,0.2483,0,null,null
59,0.2531,0,null,null
60,0.2447,0,null,null
61,0.2436,0,null,null
62,0.244,0,null,null
63,0.2485,0,null,null
64,0.2466,0,null,null
65,0.2472,0,null,null
66,0.2455,0,null,null
67,0.2454,0,null,null
68,0.2439,0,null,null
69,0.243,0,null,null
70,0.2492,0,null,null
71,0.2511,0,null,null
72,0.2488,0,null,null
73,0.2439,0,null,null
74,0.2471,0,null,null
75,0.2501,0,null,null
76,0.2482,0,null,null
77,0.2494,0,null,null
78,0.2495,0,null,null
79,0.2472,0,null,null
80,0.2445,0,null,null
81,0.247,0,null,null
82,0.2492,0,null,null
83,0.2533,0,null,null
84,0.2492,0,null,null
85,0.2481,0,null,null
86,0.2518,0,null,null
87,0.2472,0,null,null
88,0.2478,0,null,null
89,0.2471,0,null,null
90,0.2506,0,null,null
91,0.2505,0,null,null
92,0.2509,0,null,null
93,0.2438,0,null,null
94,0.2448,0,null,null
95,0.2426,0,null,null
96,0.2429,0,null,null
97,0.2467,0,null,null
98,0.2413,0,null,null
99,0.2418,0,null,null
100,0.2446,0,null,null
101,0.2474,0,null,null
102,0.243,0,null,null
103,0.2512,0,null,null
104,0.2468,0,null,null
105,0.2499,0,null,null
106,0.2474,0,null,null
107,0.2508,0,null,null
108,0.2463,0,null,null
109,0.247,0,null,null
110,0.2489,0,null,null
111,0.2442,0,null,null
112,0.25,0,null,null
113,0.25,0,null,null
114,0.25,0,null,null
115,0.2497,0,null,null
116,0.2485,0,null,null
117,0.2484,0,null,null
118,0.2464,0,null,null
119,0.2506,0,null,null
120,0.2516,0,null,null
121,0.2479,0,null,null
122,0.2491,0,null,null
123,0.25,0,null,null
124,0.2483,0,null,null
125,0.2473,0,null,null
126,0.2473,0,null,null
127,0.2463,0,null,null
128,0.2486,0,null,null
129,0.2483,0,null,null
130,0.2497,0,null,null
131,0.242,0,null,null
132,0.245,0,null,null
133,0.25,0,null,null
134,0.2406,0,null,null
135,0.2483,0,null,null
136,0.243,0,null,null
137,0.248,0,null,null
138,0.2485,0,null,null
139,0.2484,0,null,null
140,0.2479,0,null,null
141,0.2462,0,null,null
142,0.2431,0,null,null
143,0.247,0,null,null
144,0.2471,0,null,null
145,0.2462,0,null,null
146,0.2447,0,null,null
147,0.2482,0,null,null
148,0.2473,0,null,null
149,0.2489,0,null,null
150,0.2509,0,null,null
151,0.2497,0,null,null
152,0.243,0,null,null
153,0.2404,0,null,null
154,0.2422,0,null,null
155,0.2475,0,null,null
156,0.2474,0,null,null
157,0.2519,0,null,null
158,0.248,0,null,null
159,0.2492,0,null,null
160,0.2469,0,null,null
161,0.2512,0,null,null
162,0.2462,0,null,null
163,0.2423,0,null,null
164,0.2442,0,null,null
165,0.2434,0,null,null
166,0.2417,0,null,null
167,0.244,0,null,null
168,0.2465,0,null,null
169,0.2468,0,null,null
170,0.2449,0,null,null
171,0.2463,0,null,null
172,0.2468,0,null,null
173,0.2506,0,null,null
174,0.2484,0,null,null
175,0.2485,0,null,null
176,0.2469,0,null,null
177,0.2478,0,null,null
178,0.2466,0,null,null
179,0.2471,0,null,null
180,0.249,0,null,null
181,0.2426,0,null,null
182,0.245,0,null,null
183,0.2466,0,null,null
184,0.2461,0,null,null
185,0.2435,0,null,null
186,0.2451,0,null,null
187,0.2471,0,null,null
188,0.2451,0,null,null
189,0.2506,0,null,null
190,0.2551,0,null,null
191,0.249,0,null,null
192,0.2489,0,null,null
193,0.2459,0,null,null
194,0.2488,0,null,null
195,0.2444,0,null,null
196,0.247,0,null,null
197,0.2456,0,null,null
198,0.246,0,null,null
199,0.2454,0,null,null
200,0.2473,0,null,null
201,0.2496,0,null,null
202,0.2459,0,null,null
203,0.2471,0,null,null
204,0.2473,0,null,null
205,0.2485,0,null,null
206,0.2454,0,null,null
207,0.2478,0,null,null
208,0.2465,0,null,null
209,0.2482,0,null,null
210,0.2428,0,null,null
211,0.2469,0,null,null
212,0.244,0,null,null
213,0.2495,0,null,null
214,0.2471,0,null,null
215,0.2447,0,null,null
216,0.2456,0,null,null
217,0.2514,0,null,null
218,0.2448,0,null,null
219,0.2472,0,null,null
220,0.2461,0,null,null
221,0.2471,0,null,null
222,0.2433,0,null,null
223,0.2495,0,null,null
224,0.2451,0,null,null
225,0.2495,0,null,null
226,0.2451,0,null,null
227,0.2497,0,null,null
228,0.2479,0,null,null
229,0.2491,0,null,null
230,0.2435,0,null,null
231,0.2461,0,null,null
232,0.2424,0,null,null
233,0.2441,0,null,null
234,0.2449,0,null,null
235,0.247,0,null,null
236,0.2461,0,null,null
237,0.2447,0,null,null
238,0.2522,0,null,null
239,0.248,0,null,null
240,0.2465,0,null,null
241,0.2505,0,null,null
242,0.2472,0,null,null
243,0.2464,0,null,null
244,0.2441,0,null,null
245,0.2423,0,null,null
246,0.245,0,null,null
247,0.2459,0,null,null
248,0.2545,0,null,null
249,0.2432,0,null,null
250,0.2423,0,null,null
251,0.2414,0,null,null
252,0.2438,0,null,null
253,0.2461,0,null,null
254,0.2456,0,null,null
255,0.2476,0,null,null
256,0.2442,0,null,null
257,0.2491,0,null,null
258,0.2475,0,null,null
259,0.2425,0,null,null
260,0.2464,0,null,null
261,0.2416,0,null,null
262,0.2454,0,null,null
263,0.2485,0,null,null
264,0.2414,0,null,null
265,0.2436,0,null,null
266,0.2453,0,null,null
267,0.2452,0,null,null
268,0.2496,0,null,null
269,0.251,0,null,null
270,0.2423,0,null,null
271,0.2456,0,null,null
272,0.2487,0,null,null
273,0.2503,0,null,null
274,0.2488,0,null,null
275,0.2539,0,null,null
276,0.2459,0,null,null
277,0.2541,0,null,null
278,0.2484,0,null,null
279,0.2428,0,null,null
280,0.2463,0,null,null
281,0.2505,0,null,null
282,0.2496,0,null,null
283,0.2484,0,null,null
284,0.2453,0,null,null
285,0.247,0,null,null
286,0.2465,0,null,null
287,0.2488,0,null,null
288,0.25,0,null,null
289,0.2454,0,null,null
290,0.2425,0,null,null
291,0.2462,0,null,null
292,0.2438,0,null,null
293,0.2481,0,null,null
294,0.2466,0,null,null
295,0.2486,0,null,null
296,0.2467,0,null,null
297,0.2502,0,null,null
298,0.2505,0,null,null
299,0.2497,0,null,null
300,0.2444,0,null,null
301,0.2443,0,null,null
302,0.246,0,null,null
303,0.2461,0,null,null
304,0.2447,0,null,null
305,0.2446,0,null,null
306,0.2505,0,null,null
307,0.2465,0,null,null
308,0.2505,0,null,null
309,0.2469,0,null,null
310,0.2429,0,null,null
311,0.2471,0,null,null
312,0.2432,0,null,null
313,0.2482,0,null,null
314,0.2442,0,null,null
315,0.2451,0,null,null
316,0.2465,0,null,null
317,0.2457,0,null,null
318,0.2479,0,null,null
319,0.2456,0,null,null
320,0.2485,0,null,null
321,0.2479,0,null,null
322,0.246,0,null,null
323,0.2458,0,null,null
324,0.2505,0,null,null
325,0.2476,0,null,null
326,0.2448,0,null,null
327,0.2435,0,null,null
328,0.2447,0,null,null
329,0.2435,0,null,null
330,0.2473,0,null,null
331,0.2493,0,null,null
332,0.2436,0,null,null
333,0.2457,0,null,null
334,0.2474,0,null,null
335,0.2457,0,null,null
336,0.2497,0,null,null
337,0.2526,0,null,null
338,0.2507,0,null,null
339,0.2472,0,null,null
340,0.2483,0,null,null
341,0.2523,0,null,null
342,0.2461,0,null,null
343,0.2493,0,null,null
344,0.2444,0,null,null
345,0.2467,0,null,null
346,0.2469,0,null,null
347,0.2501,0,null,null
348,0.251,0,null,null
349,0.2461,0,null,null
350,0.2469,0,null,null
351,0.2468,0,null,null
352,0.2488,0,null,null
353,0.2456,0,null,null
354,0.2495,0,null,null
355,0.2494,0,null,null
356,0.2524,0,null,null
357,0.2462,0,null,null
358,0.2525,0,null,null
359,0.2487,0,null,null
360,0.2494,0,null,null
361,0.2463,0,null,null
362,0.2496,0,null,null
363,0.249,0,null,null
364,0.2479,0,null,null
365,0.2477,0,null,null
366,0.247,0,null,null
367,0.244,0,null,null
368,0.2437,0,null,null
369,0.2448,0,null,null
370,0.2493,0,null,null
371,0.2495,0,null,null
372,0.2489,0,null,null
373,0.251,0,null,null
374,0.2463,0,null,null
375,0.2469,0,null,null
376,0.2446,0,null,null
377,0.2483,0,null,null
378,0.2465,0,null,null
379,0.2496,0,null,null
380,0.2484,0,null,null
381,0.2448,0,null,null
382,0.2463,0,null,null
383,0.2489,0,null,null
384,0.2481,0,null,null
385,0.2461,0,null,null
386,0.2471,0,null,null
387,0.2479,0,null,null
388,0.2498,0,null,null
389,0.2491,0,null,null
390,0.244,0,null,null
391,0.2435,0,null,null
392,0.2476,0,null,null
393,0.249,0,null,null
394,0.2481,0,null,null
395,0.2469,0,null,null
396,0.2431,0,null,null
397,0.2437,0,null,null
398,0.2418,0,null,null
399,0.2463,0,null,null
400,0.2501,0,null,null
401,0.2514,0,null,null
402,0.2507,0,null,null
403,0.2499,0,null,null
404,0.2459,0,null,null
405,0.2461,0,null,null
406,0.2466,0,null,null
407,0.2442,0,null,null
408,0.2436,0,null,null
409,0.2455,0,null,null
410,0.2471,0,null,null
411,0.2459,0,null,null
412,0.2458,0,null,null
413,0.2443,0,null,null
414,0.2459,0,null,null
415,0.2481,0,null,null
416,0.2474,0,null,null
417,0.2446,0,null,null
418,0.243,0,null,null
419,0.2469,0,null,null
420,0.244,0,null,null
421,0.2466,0,null,null
422,0.2431,0,null,null
423,0.2457,0,null,null
424,0.2488,0,null,null
425,0.2465,0,null,null
426,0.2499,0,null,null
427,0.2516,0,null,null
428,0.2463,0,null,null
429,0.2471,0,null,null
430,0.2467,0,null,null
431,0.247,0,null,null
432,0.2474,0,null,null
433,0.2483,0,null,null
434,0.2427,0,null,null
435,0.247,0,null,null
436,0.2493,0,null,null
437,0.2444,0,null,null
438,0.2476,0,null,null
439,0.2424,0,null,null
440,0.2421,0,null,null
441,0.2425,0,null,null
442,0.2433,0,null,null
443,0.2446,0,null,null
444,0.2481,0,null,null
445,0.2512,0,null,null
446,0.2504,0,null,null
447,0.2438,0,null,null
448,0.2462,0,null,null
449,0.2513,0,null,null
450,0.2499,0,null,null
451,0.2469,0,null,null
452,0.2478,0,null,null
453,0.2467,0,null,null
454,0.2438,0,null,null
455,0.2453,0,null,null
456,0.2462,0,null,null
457,0.2431,0,null,null
458,0.2425,0,null,null
459,0.2476,0,null,null
460,0.2473,0,null,null
461,0.2448,0,null,null
462,0.2452,0,null,null
463,0.2456,0,null,null
464,0.2453,0,null,null
465,0.2453,0,null,null
466,0.2505,0,null,null
467,0.2463,0,null,null
468,0.2472,0,null,null
469,0.2494,0,null,null
470,0.2495,0,null,null
471,0.2478,0,null,null
472,0.2461,0,null,null
473,0.247,0,null,null
474,0.2535,0,null,null
475,0.2466,0,null,null
476,0.2466,0,null,null
477,0.2468,0,null,null
478,0.2463,0,null,null
479,0.2453,0,null,null
480,0.2433,0,null,null
481,0.2451,0,null,null
482,0.2459,0,null,null
483,0.2462,0,null,null
484,0.2486,0,null,null
485,0.2513,0,null,null
486,0.2486,0,null,null
487,0.2493,0,null,null
488,0.2502,0,null,null
489,0.2497,0,null,null
490,0.2482,0,null,null
491,0.248,0,null,null
492,0.2497,0,null,null
493,0.2455,0,null,null
494,0.2457,0,null,null
495,0.2415,0,null,null
496,0.2462,0,null,null
497,0.2448,0,null,null
498,0.2499,0,null,null
499,0.2535,0,null,null
500,0.255,0,null,null
501,0.2545,0,null,null
502,0.249,0,null,null
503,0.2519,0,null,null
504,0.2468,0,null,null
505,0.2476,0,null,null
506,0.2451,0,null,null
507,0.2452,0,null,null
508,0.2464,0,null,null
509,0.2426,0,null,null
510,0.2485,0,null,null
511,0.2492,0,null,null
512,0.2472,0,null,null
513,0.2475,0,null,null
514,0.2484,0,null,null
515,0.2444,0,null,null
516,0.2482,0,null,null
517,0.249,0,null,null
518,0.2462,0,null,null
519,0.2526,0,null,null
520,0.2515,0,null,null
521,0.2499,0,null,null
522,0.2476,0,null,null
523,0.2486,0,null,null
524,0.2471,0,null,null
525,0.2492,0,null,null
526,0.2465,0,null,null
527,0.2435,0,null,null
528,0.244,0,null,null
529,0.2454,0,null,null
530,0.2444,0,null,null
531,0.247,0,null,null
532,0.2474,0,null,null
533,0.2494,0,null,null
534,0.2493,0,null,null
535,0.2497,0,null,null
536,0.245,0,null,null
537,0.2464,0,null,null
538,0.2461,0,null,null
539,0.2466,0,null,null
540,0.2488,0,null,null
541,0.2477,0,null,null
542,0.2457,0,null,null
543,0.249,0,null,null
544,0.2463,0,null,null
545,0.2466,0,null,null
546,0.2441,0,null,null
547,0.2443,0,null,null
548,0.2381,0,null,null
549,0.2461,0,null,null
550,0.2463,0,null,null
551,0.246,0,null,null
552,0.2491,0,null,null
553,0.2471,0,null,null
554,0.246,0,null,null
555,0.2464,0,null,null
556,0.2447,0,null,null
557,0.2421,0,null,null
558,0.2438,0,null,null
559,0.2479,0,null,null
560,0.2457,0,null,null
561,0.2476,0,null,null
562,0.2459,0,null,null
563,0.249,0,null,null
564,0.2445,0,null,null
565,0.2494,0,null,null
566,0.2469,0,null,null
567,0.246,0,null,null
568,0.2486,0,null,null
569,0.2467,0,null,null
570,0.2507,0,null,null
571,0.2447,0,null,null
572,0.2504,0,null,null
573,0.2483,0,null,null
574,0.2505,0,null,null
575,0.2433,0,null,null
576,0.2473,0,null,null
577,0.2507,0,null,null
578,0.2494,0,null,null
579,0.2461,0,null,null
580,0.2442,0,null,null
581,0.2468,0,null,null
582,0.2462,0,null,null
583,0.2439,0,null,null
584,0.2493,0,null,null
585,0.2467,0,null,null
586,0.2437,0,null,null
587,0.2497,0,null,null
588,0.247,0,null,null
589,0.2474,0,null,null
590,0.2499,0,null,null
591,0.2537,0,null,null
592,0.2492,0,null,null
593,0.2498,0,null,null
594,0.2494,0,null,null
595,0.2497,0,null,null
596,0.249,0,null,null
597,0.2527,0,null,null
598,0.2542,0,null,null
599,0.2502,0,null,null
600,0.2475,0,null,null
601,0.2458,0,null,null
602,0.247,0,null,null
603,0.2483,0,null,null
604,0.2476,0,null,null
605,0.2517,0,null,null
606,0.2494,0,null,null
607,0.2472,0,null,null
608,0.2471,0,null,null
609,0.2496,0,null,null
610,0.2487,0,null,null
611,0.2467,0,null,null
612,0.2477,0,null,null
613,0.2494,0,null,null
614,0.2456,0,null,null
615,0.2511,0,null,null
616,0.2479,0,null,null
617,0.2471,0,null,null
618,0.25,0,null,null
619,0.251,0,null,null
620,0.2468,0,null,null
621,0.2482,0,null,null
622,0.2477,0,null,null
623,0.2435,0,null,null
624,0.245,0,null,null
625,0.2454,0,null,null
626,0.2475,0,null,null
627,0.25,0,null,null
628,0.2458,0,null,null
629,0.2455,0,null,null
630,0.2429,0,null,null
631,0.247,0,null,null
632,0.2477,0,null,null
633,0.2448,0,null,null
634,0.2469,0,null,null
635,0.2441,0,null,null
636,0.2501,0,null,null
637,0.247,0,null,null
638,0.2421,0,null,null
639,0.25,0,null,null
640,0.2451,0,null,null
641,0.2455,0,null,null
642,0.2444,0,null,null
643,0.2477,0,null,null
644,0.2439,0,null,null
645,0.241,0,null,null
646,0.2459,0,null,null
647,0.2422,0,null,null
648,0.2496,0,null,null
649,0.2504,0,null,null
650,0.2473,0,null,null
651,0.2455,0,null,null
652,0.2433,0,null,null
653,0.2461,0,null,null
654,0.2476,0,null,null
655,0.2476,0,null,null
656,0.2468,0,null,null
657,0.2491,0,null,null
658,0.246,0,null,null
659,0.2485,0,null,null
660,0.2442,0,null,null
661,0.2507,0,null,null
662,0.2477,0,null,null
663,0.2463,0,null,null
664,0.2481,0,null,null
665,0.2499,0,null,null
666,0.2457,0,null,null
667,0.2406,0,null,null
668,0.2482,0,null,null
669,0.2467,0,null,null
670,0.2532,0,null,null
671,0.2501,0,null,null
672,0.2453,0,null,null
673,0.2459,0,null,null
674,0.2422,0,null,null
675,0.2471,0,null,null
676,0.2453,0,null,null
677,0.2457,0,null,null
678,0.2445,0,null,null
679,0.2466,0,null,null
680,0.2464,0,null,null
681,0.2462,0,null,null
682,0.2484,0,null,null
683,0.2471,0,null,null
684,0.2457,0,null,null
685,0.2493,0,null,null
686,0.2474,0,null,null
687,0.2493,0,null,null
688,0.253,0,null,null
689,0.2488,0,null,null
690,0.2515,0,null,null
691,0.248,0,null,null
692,0.2491,0,null,null
693,0.2479,0,null,null
694,0.2472,0,null,null
695,0.246,0,null,null
696,0.2429,0,null,null
697,0.2459,0,null,null
698,0.2473,0,null,null
699,0.2481,0,null,null
700,0.2464,0,null,null
701,0.2473,0,null,null
702,0.245,0,null,null
703,0.2472,0,null,null
704,0.2467,0,null,null
705,0.2473,0,null,null
706,0.2462,0,null,null
707,0.2468,0,null,null
708,0.25,0,null,null
709,0.2412,0,null,null
710,0.2451,0,null,null
711,0.2489,0,null,null
712,0.2484,0,null,null
713,0.251,0,null,null
714,0.2485,0,null,null
715,0.2465,0,null,null
716,0.2472,0,null,null
717,0.243,0,null,null
718,0.2461,0,null,null
719,0.2461,0,null,null
720,0.2474,0,null,null
721,0.2497,0,null,null
722,0.2463,0,null,null
723,0.2453,0,null,null
724,0.2488,0,null,null
725,0.2491,0,null,null
726,0.2495,0,null,null
727,0.2519,0,null,null
728,0.2493,0,null,null
729,0.2481,0,null,null
730,0.2476,0,null,null
731,0.2473,0,null,null
732,0.248,0,null,null
733,0.2436,0,null,null
734,0.2455,0,null,null
735,0.2509,0,null,null
736,0.2427,0,null,null
737,0.245,0,null,null
738,0.2531,0,null,null
739,0.2506,0,null,null
740,0.2492,0,null,null
741,0.2524,0,null,null
742,0.2488,0,null,null
743,0.2459,0,null,null
744,0.2507,0,null,null
745,0.2456,0,null,null
746,0.2448,0,null,null
747,0.2477,0,null,null
748,0.2464,0,null,null
749,0.2499,0,null,null
750,0.2528,0,null,null
751,0.2477,0,null,null
752,0.2495,0,null,null
753,0.2491,0,null,null
754,0.2473,0,null,null
755,0.2445,0,null,null
756,0.2467,0,null,null
757,0.2451,0,null,null
758,0.2462,0,null,null
759,0.2454,0,null,null
760,0.2497,0,null,null
761,0.2431,0,null,null
762,0.2453,0,null,null
763,0.2477,0,null,null
764,0.2476,0,null,null
765,0.2489,0,null,null
766,0.2456,0,null,null
767,0.2508,0,null,null
768,0.2497,0,null,null
769,0.2487,0,null,null
770,0.2439,0,null,null
771,0.2431,0,null,null
772,0.2472,0,null,null
773,0.251,0,null,null
774,0.2535,0,null,null
775,0.2498,0,null,null
776,0.2508,0,null,null
777,0.2466,0,null,null
778,0.2461,0,null,null
779,0.245,0,null,null
780,0.2483,0,null,null
781,0.2468,0,null,null
782,0.2447,0,null,null
783,0.2511,0,null,null
784,0.2518,0,null,null
785,0.2484,0,null,null
786,0.2483,0,null,null
787,0.2455,0,null,null
788,0.2459,0,null,null
789,0.2439,0,null,null
790,0.2464,0,null,null
791,0.247,0,null,null
792,0.2488,0,null,null
793,0.2487,0,null,null
794,0.2464,0,null,null
795,0.248,0,null,null
796,0.2456,0,null,null
797,0.2457,0,null,null
798,0.2523,0,null,null
799,0.2443,0,null,null
800,0.2552,0,null,null
801,0.2492,0,null,null
802,0.2465,0,null,null
803,0.245,0,null,null
804,0.2484,0,null,null
805,0.2477,0,null,null
806,0.248,0,null,null
807,0.2476,0,null,null
808,0.2439,0,null,null
809,0.2442,0,null,null
810,0.2449,0,null,null
811,0.2444,0,null,null
812,0.2471,0,null,null
813,0.2457,0,null,null
814,0.247,0,null,null
815,0.252,0,null,null
816,0.25,0,null,null
817,0.2566,0,null,null
818,0.251,0,null,null
819,0.2495,0,null,null
820,0.2462,0,null,null
821,0.249,0,null,null
822,0.2506,0,null,null
823,0.2419,0,null,null
824,0.2433,0,null,null
825,0.2485,0,null,null
826,0.2497,0,null,null
827,0.2488,0,null,null
828,0.2476,0,null,null
829,0.2478,0,null,null
830,0.2494,0,null,null
831,0.2491,0,null,null
832,0.2487,0,null,null
833,0.244,0,null,null
834,0.2467,0,null,null
835,0.2529,0,null,null
836,0.2411,0,null,null
837,0.2471,0,null,null
838,0.2443,0,null,null
839,0.2498,0,null,null
840,0.2457,0,null,null
841,0.2497,0,null,null
842,0.2455,0,null,null
843,0.2499,0,null,null
844,0.246,0,null,null
845,0.247,0,null,null
846,0.2459,0,null,null
847,0.2459,0,null,null
848,0.2462,0,null,null
849,0.2469,0,null,null
850,0.2477,0,null,null
851,0.2508,0,null,null
852,0.2462,0,null,null
853,0.2455,0,null,null
854,0.2449,0,null,null
855,0.2457,0,null,null
856,0.25,0,null,null
857,0.2532,0,null,null
858,0.2471,0,null,null
859,0.2451,0,null,null
860,0.2468,0,null,null
861,0.2502,0,null,null
862,0.246,0,null,null
863,0.2476,0,null,null
864,0.2442,0,null,null
865,0.2435,0,null,null
866,0.2479,0,null,null
867,0.2456,0,null,null
868,0.2474,0,null,null
869,0.246,0,null,null
870,0.2435,0,null,null
871,0.2496,0,null,null
872,0.2471,0,null,null
873,0.2469,0,null,null
874,0.2475,0,null,null
875,0.246,0,null,null
876,0.2411,0,null,null
877,0.2447,0,null,null
878,0.2471,0,null,null
879,0.2461,0,null,null
880,0.2507,0,null,null
881,0.2475,0,null,null
882,0.2484,0,null,null
883,0.2524,0,null,null
884,0.246,0,null,null
885,0.2492,0,null,null
886,0.2458,0,null,null
887,0.2446,0,null,null
888,0.2474,0,null,null
889,0.2473,0,null,null
890,0.2465,0,null,null
891,0.2442,0,null,null
892,0.2468,0,null,null
893,0.2471,0,null,null
894,0.2486,0,null,null
895,0.2508,0,null,null
896,0.2464,0,null,null
897,0.2385,0,null,null
898,0.2459,0,null,null
899,0.2464,0,null,null
900,0.2467,0,null,null
901,0.2447,0,null,null
902,0.2489,0,null,null
903,0.2467,0,null,null
904,0.2437,0,null,null
905,0.2475,0,null,null
906,0.2474,0,null,null
907,0.2427,0,null,null
908,0.2456,0,null,null
909,0.2504,0,null,null
910,0.247,0,null,null
911,0.2501,0,null,null
912,0.251,0,null,null
913,0.2483,0,null,null
914,0.2503,0,null,null
915,0.2487,0,null,null
916,0.2464,0,null,null
917,0.2452,0,null,null
918,0.2455,0,null,null
919,0.2451,0,null,null
920,0.2441,0,null,null
921,0.2462,0,null,null
922,0.2433,0,null,null
923,0.2466,0,null,null
924,0.2493,0,null,null
925,0.2496,0,null,null
926,0.2486,0,null,null
927,0.2469,0,null,null
928,0.2427,0,null,null
929,0.2458,0,null,null
930,0.2466,0,null,null
931,0.247,0,null,null
932,0.2461,0,null,null
933,0.2454,0,null,null
934,0.2494,0,null,null
935,0.2485,0,null,null
936,0.2489,0,null,null
937,0.2455,0,null,null
938,0.2495,0,null,null
939,0.2468,0,null,null
940,0.2476,0,null,null
941,0.2553,0,null,null
942,0.2491,0,null,null
943,0.2474,0,null,null
944,0.2501,0,null,null
945,0.2468,0,null,null
946,0.2477,0,null,null
947,0.2461,0,null,null
948,0.2544,0,null,null
949,0.2475,0,null,null
950,0.2453,0,null,null
951,0.2478,0,null,null
952,0.2475,0,null,null
953,0.2467,0,null,null
954,0.2445,0,null,null
955,0.2479,0,null,null
956,0.2462,0,null,null
957,0.2447,0,null,null
958,0.2462,0,null,null
959,0.2464,0,null,null
960,0.251,0,null,null
961,0.2486,0,null,null
962,0.244,0,null,null
963,0.2472,0,null,null
964,0.2457,0,null,null
965,0.2441,0,null,null
966,0.246,0,null,null
967,0.2461,0,null,null
968,0.2474,0,null,null
969,0.2438,0,null,null
970,0.2478,0,null,null
971,0.2488,0,null,null
972,0.247,0,null,null
973,0.2448,0,null,null
974,0.2414,0,null,null
975,0.2431,0,null,null
976,0.2457,0,null,null
977,0.2489,0,null,null
978,0.2489,0,null,null
979,0.2479,0,null,null
980,0.2522,0,null,null
981,0.2437,0,null,null
982,0.2483,0,null,null
983,0.2493,0,null,null
984,0.2481,0,null,null
985,0.2464,0,null,null
986,0.2466,0,null,null
987,0.2457,0,null,null
988,0.2447,0,null,null
989,0.2457,0,null,null
990,0.2444,0,null,null
991,0.2434,0,null,null
992,0.2447,0,null,null
993,0.2433,0,null,null
994,0.2464,0,null,null
995,0.2476,0,null,null
996,0.2487,0,null,null
997,0.247,0,null,null
998,0.243,0,null,null
999,0.2457,0,null,null
1000,0.247,0,null,null
